User_ID,Home_Hub,Work_Hub,Mode,Monthly_Income,Is_Rainy_Day,Daily_Commute_Cost,Daily_Time_Mins,Sleep_Debt_Hours,Monthly_Cash_Spend,Hourly_Rate,Monthly_Hours_Lost,Opportunity_Cost,Sleep_Debt_Cost,Total_Commute_Tax,Tax_Percentage_of_Income
LOS-0911,Surulere,Victoria Island,Danfo,90943,0,1800.0,120,1.5,47520.0,568.39375,44.0,10003.73,4689.248437499999,62212.98,68.41
LOS-0912,Egbeda,Ikeja,Danfo,220569,0,1600.0,240,3.0,42240.0,1378.55625,88.0,48525.18,22746.178125000002,113511.36,51.46
LOS-0913,Egbeda,Victoria Island,Private Car,522564,0,14000.0,240,3.0,322000.0,3266.025,88.0,114964.08,53889.4125,490853.49,93.93
LOS-0914,Egbeda,Victoria Island,BRT,85645,0,1960.0,240,3.0,43120.0,535.28125,88.0,18841.9,8832.140625,70794.04,82.66
LOS-0915,Egbeda,Victoria Island,Private Car,586380,0,14000.0,240,3.0,322000.0,3664.875,88.0,129003.6,60470.4375,511474.04,87.23
LOS-0916,Surulere,Ikeja,Danfo,158828,0,1800.0,120,1.5,47520.0,992.675,44.0,17471.08,8189.568749999999,73180.65,46.08
LOS-0917,Ikorodu,Victoria Island,Danfo,85175,0,3600.0,240,3.0,95040.0,532.34375,88.0,18738.5,8783.671875,122562.17,143.89
LOS-0918,Surulere,Victoria Island,Private Car,363177,0,8000.0,120,1.5,184000.0,2269.85625,44.0,39949.47,18726.314062499998,242675.78,66.82
LOS-0919,Egbeda,Ikeja,BRT,681304,0,900.0,240,3.0,19800.0,4258.15,88.0,149886.88,70259.47499999999,239946.36,35.22
LOS-0920,Egbeda,Ikeja,BRT,617445,0,900.0,240,3.0,19800.0,3859.03125,88.0,135837.9,63674.015625,219311.92,35.52
LOS-0921,Egbeda,Victoria Island,Danfo,74871,1,4800.0,330,3.0,84480.0,467.94375,121.0,22648.48,7721.071875000001,114849.55,153.4
LOS-0922,Ikorodu,Victoria Island,Danfo,88528,0,3600.0,240,3.0,95040.0,553.3,88.0,19476.16,9129.449999999999,123645.61,139.67
LOS-0923,Surulere,Ikeja,BRT,284208,0,1140.0,120,1.5,25080.0,1776.3,44.0,31262.88,14654.475,70997.36,24.98
LOS-0924,Surulere,Ikeja,Private Car,450590,0,4800.0,120,1.5,110400.0,2816.1875,44.0,49564.9,23233.546875,183198.45,40.66
LOS-0925,Ikorodu,Victoria Island,Private Car,738524,0,15600.0,240,3.0,358800.0,4615.775,88.0,162475.28,76160.28749999999,597435.57,80.9
LOS-0926,Ikorodu,Ikeja,Private Car,568417,0,9600.0,240,3.0,220800.0,3552.60625,88.0,125051.74,58618.003124999996,404469.74,71.16
LOS-0927,Egbeda,Victoria Island,Danfo,88339,0,3200.0,240,3.0,84480.0,552.11875,88.0,19434.58,9109.959375,113024.54,127.94
LOS-0928,Ikorodu,Ikeja,BRT,396408,0,1500.0,240,3.0,33000.0,2477.55,88.0,87209.76,40879.575000000004,161089.34,40.64
LOS-0929,Surulere,Ikeja,BRT,339421,0,1140.0,120,1.5,25080.0,2121.38125,44.0,37336.31,17501.3953125,79917.71,23.55
LOS-0930,Surulere,Victoria Island,Private Car,792261,1,10400.0,210,1.5,184000.0,4951.63125,77.0,152510.24,40850.957812500004,377361.2,47.63
LOS-0931,Surulere,Ikeja,Private Car,690660,1,6240.0,210,1.5,110400.0,4316.625,77.0,132952.05,35612.15625,278964.21,40.39
LOS-0932,Ikorodu,Victoria Island,BRT,79137,0,2200.0,240,3.0,48400.0,494.60625,88.0,17410.14,8161.003125,73971.14,93.47
LOS-0933,Egbeda,Victoria Island,BRT,77861,1,1960.0,330,3.0,43120.0,486.63125,121.0,23552.95,8029.415625000001,74702.37,95.94
LOS-0934,Egbeda,Victoria Island,Private Car,268924,1,18200.0,330,3.0,322000.0,1680.775,121.0,81349.51,27732.787500000002,431082.3,160.3
LOS-0935,Egbeda,Ikeja,BRT,394280,1,900.0,330,3.0,19800.0,2464.25,121.0,119269.7,40660.125,179729.82,45.58
LOS-0936,Egbeda,Ikeja,Private Car,473883,1,7800.0,330,3.0,138000.0,2961.76875,121.0,143349.61,48869.184375000004,330218.79,69.68
LOS-0937,Egbeda,Ikeja,Danfo,295864,1,2400.0,330,3.0,42240.0,1849.15,121.0,89498.86,30510.975000000002,162249.84,54.84
LOS-0938,Surulere,Victoria Island,Private Car,755177,0,8000.0,120,1.5,184000.0,4719.85625,44.0,83069.47,38938.8140625,306008.28,40.52
LOS-0939,Ikorodu,Victoria Island,BRT,685992,0,2200.0,240,3.0,48400.0,4287.45,88.0,150918.24,70742.925,270061.16,39.37
LOS-0940,Ikorodu,Victoria Island,Danfo,76741,1,5400.0,330,3.0,95040.0,479.63125,121.0,23214.15,7913.915625000001,126168.07,164.41
LOS-0941,Surulere,Victoria Island,BRT,266959,0,1140.0,120,1.5,25080.0,1668.49375,44.0,29365.49,13765.073437500001,68210.56,25.55
LOS-0942,Ikorodu,Ikeja,BRT,509319,0,1500.0,240,3.0,33000.0,3183.24375,88.0,112050.18,52523.521875,197573.7,38.79
LOS-0943,Surulere,Victoria Island,BRT,372874,0,1140.0,120,1.5,25080.0,2330.4625,44.0,41016.14,19226.315625,85322.46,22.88
LOS-0944,Ikorodu,Victoria Island,Private Car,668537,1,20280.0,330,3.0,358800.0,4178.35625,121.0,202232.44,68942.878125,629975.32,94.23
LOS-0945,Surulere,Victoria Island,Private Car,219477,0,8000.0,120,1.5,184000.0,1371.73125,44.0,24142.47,11316.7828125,219459.25,99.99
LOS-0946,Ikorodu,Ikeja,Private Car,506764,0,9600.0,240,3.0,220800.0,3167.275,88.0,111488.08,52260.0375,384548.12,75.88
LOS-0947,Surulere,Ikeja,BRT,322700,0,1140.0,120,1.5,25080.0,2016.875,44.0,35497.0,16639.21875,77216.22,23.93
LOS-0948,Egbeda,Ikeja,BRT,678501,0,900.0,240,3.0,19800.0,4240.63125,88.0,149270.22,69970.41562500001,239040.64,35.23
LOS-0949,Ikorodu,Ikeja,Private Car,165597,1,12480.0,330,3.0,220800.0,1034.98125,121.0,50093.09,17077.190625,287970.28,173.9
LOS-0950,Surulere,Victoria Island,Private Car,686460,0,8000.0,120,1.5,184000.0,4290.375,44.0,75510.6,35395.59375,294906.19,42.96
LOS-0951,Ikorodu,Victoria Island,Danfo,84549,0,3600.0,240,3.0,95040.0,528.43125,88.0,18600.78,8719.115625,122359.9,144.72
LOS-0952,Ikorodu,Ikeja,Danfo,74479,1,3600.0,330,3.0,63360.0,465.49375,121.0,22529.9,7680.646874999999,93570.54,125.63
LOS-0953,Egbeda,Ikeja,BRT,215255,0,900.0,240,3.0,19800.0,1345.34375,88.0,47356.1,22198.171875,89354.27,41.51
LOS-0954,Surulere,Victoria Island,BRT,79495,0,1140.0,120,1.5,25080.0,496.84375,44.0,8744.45,4098.9609375,37923.41,47.71
LOS-0955,Ikorodu,Ikeja,Private Car,523007,0,9600.0,240,3.0,220800.0,3268.79375,88.0,115061.54,53935.096874999996,389796.64,74.53
LOS-0956,Egbeda,Victoria Island,Private Car,621536,0,14000.0,240,3.0,322000.0,3884.6,88.0,136737.92,64095.9,522833.82,84.12
LOS-0957,Surulere,Victoria Island,Danfo,786460,0,1800.0,120,1.5,47520.0,4915.375,44.0,86510.6,40551.84375,174582.44,22.2
LOS-0958,Surulere,Ikeja,Danfo,96460,0,1800.0,120,1.5,47520.0,602.875,44.0,10610.6,4973.71875,63104.32,65.42
LOS-0959,Ikorodu,Ikeja,Private Car,612835,0,9600.0,240,3.0,220800.0,3830.21875,88.0,134823.7,63198.609375,418822.31,68.34
LOS-0960,Egbeda,Ikeja,Private Car,358466,0,6000.0,240,3.0,138000.0,2240.4125,88.0,78862.52,36966.80625,253829.33,70.81
LOS-0961,Surulere,Victoria Island,Danfo,90899,1,2700.0,210,1.5,47520.0,568.11875,77.0,17498.06,4686.9796875,69705.04,76.68
LOS-0962,Ikorodu,Victoria Island,Danfo,74983,0,3600.0,240,3.0,95040.0,468.64375,88.0,16496.26,7732.621875,119268.88,159.06
LOS-0963,Ikorodu,Victoria Island,Danfo,197989,0,3600.0,240,3.0,95040.0,1237.43125,88.0,43557.58,20417.615625000002,159015.2,80.32
LOS-0964,Egbeda,Ikeja,BRT,79941,1,900.0,330,3.0,19800.0,499.63125,121.0,24182.15,8243.915625,52226.07,65.33
LOS-0965,Ikorodu,Victoria Island,Danfo,279536,1,5400.0,330,3.0,95040.0,1747.1,121.0,84559.64,28827.149999999998,208426.79,74.56
LOS-0966,Ikorodu,Ikeja,Private Car,426006,0,9600.0,240,3.0,220800.0,2662.5375,88.0,93721.32,43931.86875,358453.19,84.14
LOS-0967,Egbeda,Ikeja,Danfo,243463,0,1600.0,240,3.0,42240.0,1521.64375,88.0,53561.86,25107.121875,120908.98,49.66
LOS-0968,Ikorodu,Victoria Island,BRT,657160,0,2200.0,240,3.0,48400.0,4107.25,88.0,144575.2,67769.625,260744.82,39.68
LOS-0969,Ikorodu,Ikeja,Danfo,266809,0,2400.0,240,3.0,63360.0,1667.55625,88.0,58697.98,27514.678125000002,149572.66,56.06
LOS-0970,Egbeda,Ikeja,Danfo,96697,0,1600.0,240,3.0,42240.0,604.35625,88.0,21273.34,9971.878125000001,73485.22,76.0
LOS-0971,Surulere,Ikeja,Private Car,720636,1,6240.0,210,1.5,110400.0,4503.975,77.0,138722.43,37157.793750000004,286280.22,39.73
LOS-0972,Egbeda,Victoria Island,Private Car,726022,0,14000.0,240,3.0,322000.0,4537.6375,88.0,159724.84,74871.01875,556595.86,76.66
LOS-0973,Surulere,Ikeja,Private Car,683871,0,4800.0,120,1.5,110400.0,4274.19375,44.0,75225.81,35262.098437500004,220887.91,32.3
LOS-0974,Ikorodu,Ikeja,Private Car,540771,0,9600.0,240,3.0,220800.0,3379.81875,88.0,118969.62,55767.009375,395536.63,73.14
LOS-0975,Ikorodu,Ikeja,Danfo,96435,0,2400.0,240,3.0,63360.0,602.71875,88.0,21215.7,9944.859375,94520.56,98.01
LOS-0976,Ikorodu,Ikeja,BRT,151911,0,1500.0,240,3.0,33000.0,949.44375,88.0,33420.42,15665.821875,82086.24,54.04
LOS-0977,Ikorodu,Victoria Island,Private Car,608053,0,15600.0,240,3.0,358800.0,3800.33125,88.0,133771.66,62705.465625000004,555277.13,91.32
LOS-0978,Surulere,Victoria Island,Private Car,372982,1,10400.0,210,1.5,184000.0,2331.1375,77.0,71799.03,19231.884374999998,275030.92,73.74
LOS-0979,Egbeda,Ikeja,Danfo,275202,0,1600.0,240,3.0,42240.0,1720.0125,88.0,60544.44,28380.20625,131164.65,47.66
LOS-0980,Egbeda,Victoria Island,Danfo,74507,0,3200.0,240,3.0,84480.0,465.66875,88.0,16391.54,7683.534375,108555.07,145.7
LOS-0981,Egbeda,Victoria Island,Private Car,545991,0,14000.0,240,3.0,322000.0,3412.44375,88.0,120118.02,56305.321875,498423.34,91.29
LOS-0982,Surulere,Ikeja,Danfo,340812,0,1800.0,120,1.5,47520.0,2130.075,44.0,37489.32,17573.118749999998,102582.44,30.1
LOS-0983,Surulere,Ikeja,Danfo,294676,1,2700.0,210,1.5,47520.0,1841.725,77.0,56725.13,15194.231249999999,119439.36,40.53
LOS-0984,Ikorodu,Ikeja,Private Car,844900,0,9600.0,240,3.0,220800.0,5280.625,88.0,185878.0,87130.3125,493808.31,58.45
LOS-0985,Egbeda,Victoria Island,Danfo,81903,0,3200.0,240,3.0,84480.0,511.89375,88.0,18018.66,8446.246875,110944.91,135.46
LOS-0986,Surulere,Ikeja,Private Car,648605,0,4800.0,120,1.5,110400.0,4053.78125,44.0,71346.55,33443.6953125,215190.25,33.18
LOS-0987,Egbeda,Ikeja,Danfo,317002,0,1600.0,240,3.0,42240.0,1981.2625,88.0,69740.44,32690.83125,144671.27,45.64
LOS-0988,Egbeda,Victoria Island,Danfo,798057,1,4800.0,330,3.0,84480.0,4987.85625,121.0,241412.24,82299.628125,408191.87,51.15
LOS-0989,Egbeda,Victoria Island,BRT,620391,0,1960.0,240,3.0,43120.0,3877.44375,88.0,136486.02,63977.821875,243583.84,39.26
LOS-0990,Egbeda,Victoria Island,BRT,838180,0,1960.0,240,3.0,43120.0,5238.625,88.0,184399.6,86437.3125,313956.91,37.46
LOS-0991,Egbeda,Victoria Island,BRT,213865,0,1960.0,240,3.0,43120.0,1336.65625,88.0,47050.3,22054.828125,112225.13,52.47
LOS-0992,Surulere,Ikeja,Private Car,843711,0,4800.0,120,1.5,110400.0,5273.19375,44.0,92808.21,43503.848437500004,246712.06,29.24
LOS-0993,Ikorodu,Ikeja,BRT,246173,0,1500.0,240,3.0,33000.0,1538.58125,88.0,54158.06,25386.590625,112544.65,45.72
LOS-0994,Ikorodu,Ikeja,Private Car,388354,1,12480.0,330,3.0,220800.0,2427.2125,121.0,117477.08,40049.00625,378326.09,97.42
LOS-0995,Ikorodu,Victoria Island,Danfo,163018,0,3600.0,240,3.0,95040.0,1018.8625,88.0,35863.96,16811.23125,147715.19,90.61
LOS-0996,Egbeda,Ikeja,BRT,326929,0,900.0,240,3.0,19800.0,2043.30625,88.0,71924.38,33714.553125,125438.93,38.37
LOS-0997,Surulere,Victoria Island,Private Car,410383,1,10400.0,210,1.5,184000.0,2564.89375,77.0,78998.73,21160.373437500002,284159.1,69.24
LOS-0998,Ikorodu,Ikeja,Private Car,601295,0,9600.0,240,3.0,220800.0,3758.09375,88.0,132284.9,62008.546875,415093.45,69.03
LOS-0999,Egbeda,Ikeja,Danfo,840210,0,1600.0,240,3.0,42240.0,5251.3125,88.0,184846.2,86646.65625,313732.86,37.34
